1062,0
1063,5
1064,1
1065,0
1066,0
1067,0
1068,3
1069,1
1070,0
1071,0
1072,1
1073,2
1074,1
1075,0
1076,2
1077,0
1078,0
1079,0
1080,0
1081,2
1082,9
1083,1
1084,1
1085,0
1086,0
1087,0
1088,1
1089,0
1090,2
1091,1
1092,5
1093,0
1094,0
1095,1
1096,0
1097,0
1098,0
1099,0
1100,0
1101,2
1102,1
1103,0
1104,0
1105,0
1106,1
1107,1
1108,2
1109,1
1110,4
1111,1
1112,1
1113,1
1114,2
1115,2
1116,0
1117,0
1118,0
1119,0
1120,1
1121,1
1122,1
1123,0
1124,6
1125,4
1126,0
1127,0
1128,1
1129,1
1130,0
1131,0
1132,1
1133,2
1134,4
1135,10
1136,4
1137,1
1138,1
1139,0
1140,0
1141,2
1142,0
1143,1
1144,2
1145,0
1146,2
1147,1
1148,1
1149,0
1150,0
1151,3
1152,1
1153,5
1154,3
1155,0
1156,0
1157,1
1158,0
1159,1
1160,1
1161,4
1162,1
1163,1
1164,1
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,1
1173,3
1174,1
1175,0
1176,0
1177,0
1178,0
1179,0
1180,8
1181,0
1182,1
1183,3
1184,0
1185,0
1186,0
1187,2
1188,0
1189,0
1190,2
1191,1
1192,0
1193,2
1194,6
1195,2
1196,0
1197,3
1198,0
1199,2
1200,0
1201,0
1202,6
1203,2
1204,1
1205,2
1206,0
1207,7
1208,1
1209,0
1210,0
1211,0
1212,2
1213,0
1214,3
1215,0
1216,2
1217,1
1218,1
1219,1
1220,2
1221,0
1222,0
1223,0
1224,0
1225,0
1226,5
1227,8
1228,1
1229,0
1230,1
1231,1
1232,1
1233,2
1234,1
1235,0
1236,1
1237,1
1238,0
1239,0
1240,1
1241,3
1242,1
1243,0
1244,0
1245,0
1246,2
1247,0
1248,0
1249,0
1250,0
1251,2
1252,0
1253,0
1254,6
1255,1
1256,1
1257,2
1258,0
1259,2
1260,0
1261,2
1262,0
1263,0
1264,0
1265,1
1266,0
1267,0
1268,4
1269,0
1270,2
1271,1
1272,6
1273,7
1274,1
1275,1
1276,0
1277,1
1278,1
1279,0
1280,0
1281,1
1282,0
1283,2
1284,0
1285,0
1286,0
1287,1
1288,0
1289,0
1290,5
1291,1
1292,4
1293,0
1294,0
1295,1
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,6
1305,1
1306,1
1307,0
1308,0
1309,1
1310,1
1311,4
1312,6
1313,0
1314,0
1315,3
1316,0
1317,0
1318,3
1319,0
1320,0
1321,0
1322,1
1323,5
1324,3
1325,1
1326,0
1327,1
1328,2
1329,0
1330,0
1331,1
1332,1
1333,0
1334,0
1335,0
1336,2
1337,1
1338,11
1339,0
1340,2
1341,2
1342,3
1343,0
1344,4
1345,2
1346,1
1347,0
1348,1
1349,0
1350,4
1351,8
1352,0
1353,1
1354,5
1355,7
1356,0
1357,1
1358,0
1359,1
1360,3
1361,2
1362,0
1363,0
1364,3
1365,2
1366,1
1367,6
1368,2
1369,4
1370,0
1371,2
1372,2
1373,0
1374,1
1375,2
1376,0
1377,2
1378,1
1379,0
1380,1
1381,1
1382,2
1383,0
1384,1
1385,0
1386,5
1387,2
1388,0
1389,1
1390,0
1391,0
1392,2
1393,2
1394,1
1395,4
1396,1
1397,0
1398,0
1399,0
1400,0
1401,1
1402,0
1403,1
1404,0
1405,3
1406,0
1407,2
1408,0
1409,2
1410,0
1411,0
1412,0
1413,6
1414,3
1415,1
1416,4
1417,10
1418,1
1419,0
1420,5
1421,0
1422,3
1423,2
1424,2
1425,2
1426,0
1427,0
1428,1
1429,3
1430,1
1431,1
1432,3
1433,1
1434,0
1435,2
1436,4
1437,12
1438,0
1439,0
1440,1
1441,2
1442,0
1443,2
1444,2
1445,1
1446,0
1447,3
1448,3
1449,2
1450,1
1451,0
1452,0
1453,8
1454,0
1455,0
1456,0
1457,0
1458,1
1459,0
1460,1
1461,0
1462,3
1463,2
1464,2
1465,0
1466,1
1467,0
1468,2
1469,1
1470,3
1471,2
1472,0
1473,1
1474,1
1475,0
1476,2
1477,0
1478,0
1479,0
1480,1
1481,0
1482,2
1483,0
1484,0
1485,0
1486,1
1487,0
1488,1
1489,2
1490,0
1491,1
1492,0
1493,0
1494,0
1495,3
1496,0
1497,0
1498,2
1499,2
1500,1
1501,1
1502,1
1503,0
1504,3
1505,0
1506,0
1507,0
1508,0
1509,2
1510,1
1511,4
1512,1
1513,0
1514,2
1515,8
1516,0
1517,2
1518,1
1519,2
1520,0
1521,0
1522,4
1523,1
1524,0
1525,1
1526,0
1527,1
1528,1
1529,2
1530,1
1531,2
1532,2
1533,0
1534,1
1535,2
1536,5
1537,2
1538,0
1539,0
1540,2
1541,5
1542,0
1543,0
1544,7
1545,1
1546,0
1547,1
1548,1
1549,3
1550,1
1551,0
1552,2
1553,2
1554,1
1555,1
1556,7
1557,0
1558,2
1559,2
1560,0
1561,0
1562,2
1563,1
1564,2
1565,9
1566,1
1567,0
1568,1
1569,2
1570,1
1571,0
1572,0
1573,0
1574,3
1575,1
1576,1
1577,0
1578,0
1579,0
1580,1
1581,0
1582,1
1583,1
1584,0
1585,0
1586,0
1587,2
1588,1
1589,0
1590,0
1591,1
1592,0
1593,0
1594,0
1595,2
1596,0
1597,13
1598,1
1599,0
1600,1
1601,0
1602,0
1603,0
1604,1
1605,0
1606,2
1607,1
1608,0
1609,1
1610,3
1611,2
1612,0
1613,3
1614,0
1615,0
1616,0
1617,1
1618,0
1619,0
1620,0
1621,1
1622,1
1623,1
1624,1
1625,1
1626,4
1627,0
1628,0
1629,1
1630,2
1631,0
1632,5
1633,5
1634,2
1635,0
1636,1
1637,0
1638,0
1639,2
1640,0
1641,0
1642,0
1643,0
1644,0
1645,1
1646,0
1647,0
1648,1
1649,0
1650,1
1651,2
1652,1
1653,0
1654,1
1655,0
1656,2
1657,1
1658,2
1659,5
1660,0
1661,6
1662,0
1663,0
1664,9
1665,7
1666,1
1667,3
1668,0
1669,3
1670,0
1671,1
1672,2
1673,3
1674,1
1675,1
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,2
1683,0
1684,2
1685,1
1686,5
1687,1
1688,1
1689,4
1690,1
1691,4
1692,0
1693,2
1694,0
1695,0
1696,0
1697,1
1698,0
1699,0
1700,0
1701,2
1702,0
1703,1
1704,1
1705,0
1706,0
1707,1
1708,6
1709,2
1710,0
1711,2
1712,1
1713,0
1714,0
1715,0
1716,1
1717,1
1718,1
1719,6
1720,1
1721,0
1722,0
1723,0
1724,0
1725,1
1726,1
1727,0
1728,1
1729,0
1730,0
1731,4
1732,1
1733,2
1734,2
1735,2
1736,0
1737,1
1738,0
1739,0
1740,0
1741,0
1742,1
1743,0
1744,1
1745,1
1746,0
1747,0
1748,0
1749,0
1750,1
1751,0
1752,2
1753,1
1754,0
1755,2
1756,0
1757,0
1758,0
1759,1
1760,0
1761,0
1762,3
1763,2
1764,6
1765,0
1766,1
1767,0
1768,0
1769,0
1770,2
1771,1
1772,2
1773,1
1774,0
1775,5
1776,1
1777,0
1778,3
1779,0
1780,1
1781,2
1782,1
1783,3
1784,0
1785,2
1786,1
1787,2
1788,0
1789,4
1790,4
1791,3
1792,1
1793,3
1794,1
1795,4
1796,6
1797,0
1798,3
1799,1
1800,0
1801,1
1802,2
1803,0
1804,3
1805,0
1806,2
1807,1
1808,1
1809,0
1810,0
1811,0
1812,1
1813,1
1814,0
1815,0
1816,4
1817,0
1818,0
1819,1
1820,0
1821,2
1822,1
1823,1
1824,1
1825,0
1826,3
1827,0
1828,5
1829,1
1830,3
1831,0
1832,1
1833,0
1834,9
1835,2
1836,6
1837,0
1838,1
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,1
1848,1
1849,0
1850,0
1851,0
1852,0
1853,1
1854,4
1855,1
1856,1
1857,0
1858,3
1859,1
1860,0
1861,2
1862,0
1863,0
1864,0
1865,0
1866,0
1867,2
1868,2
1869,0
1870,1
1871,0
1872,3
1873,0
1874,1
1875,1
1876,1
1877,0
1878,0
1879,2
1880,0
1881,1
1882,3
1883,1
1884,2
1885,0
1886,1
1887,1
1888,2
1889,0
1890,5
1891,2
1892,0
1893,1
1894,1
1895,3
1896,8
1897,4
1898,0
1899,0
1900,0
1901,0
1902,0
1903,1
1904,3
1905,2
1906,0
1907,0
1908,1
1909,0
1910,1
1911,1
1912,5
1913,2
1914,3
1915,0
1916,1
1917,4
1918,0
1919,0
1920,7
1921,3
1922,4
1923,3
1924,1
1925,0
1926,1
1927,6
1928,1
1929,0
1930,0
1931,0
1932,0
1933,1
1934,0
1935,0
1936,4
1937,1
1938,3
1939,6
1940,1
1941,1
1942,0
1943,2
1944,0
1945,0
1946,1
1947,5
1948,2
1949,1
1950,3
1951,5
1952,1
1953,1
1954,0
1955,0
1956,2
1957,2
1958,0
1959,5
1960,0
1961,0
1962,0
1963,3
1964,3
1965,3
1966,0
1967,2
1968,1
1969,1
1970,1
1971,0
1972,0
1973,0
1974,1
1975,1
1976,1
1977,1
1978,0
1979,1
1980,0
1981,0
1982,0
1983,4
1984,0
1985,0
1986,1
1987,1
1988,0
1989,0
1990,2
1991,1
1992,0
1993,0
1994,3
1995,1
1996,0
1997,0
1998,1
1999,0
2000,0
2001,0
2002,2
2003,2
2004,2
2005,2
2006,0
2007,1
2008,1
2009,1
2010,0
2011,0
2012,0
2013,0
2014,1
2015,0
2016,1
2017,0
2018,1
2019,0
2020,0
2021,3
2022,1
2023,2
2024,1
2025,1
2026,1
2027,2
2028,3
2029,1
2030,2
2031,6
2032,0
2033,3
2034,1
2035,1
2036,1
2037,3
2038,1
2039,3
2040,1
2041,1
2042,0
2043,1
2044,1
2045,0
2046,3
2047,0
2048,1
2049,1
2050,2
2051,4
2052,0
2053,0
2054,1
2055,1
2056,2
2057,0
2058,0
2059,1
2060,0
2061,3
2062,0
2063,0
2064,3
2065,2
2066,3
2067,0
2068,1
2069,0
2070,5
2071,0
2072,0
2073,0
2074,0
2075,10
2076,0
2077,1
2078,1
2079,1
2080,3
2081,1
2082,0
2083,1
2084,0
2085,1
2086,0
2087,0
2088,0
2089,3
2090,1
2091,0
2092,0
2093,0
2094,2
2095,1
2096,6
2097,3
2098,1
2099,0
2100,0
2101,2
2102,3
2103,0
2104,0
2105,0
2106,0
2107,0
2108,4
2109,3
2110,5
2111,2
2112,5
2113,0
2114,0
2115,0
2116,0
2117,2
2118,1
2119,0
2120,1
2121,1
2122,0
2123,0
2124,2
2125,0
2126,2
2127,0
2128,3
2129,0
2130,2
2131,0
2132,0
2133,1
2134,3
2135,2
2136,2
2137,1
2138,3
2139,5
2140,2
2141,2
2142,2
2143,1
2144,1
2145,1
2146,4
2147,0
2148,2
2149,0
2150,0
2151,1
2152,1
2153,0
2154,3
2155,2
2156,0
2157,2
2158,6
2159,1
2160,0
2161,0
2162,1
2163,0
2164,0
2165,0
2166,1
2167,0
2168,1
2169,0
2170,1
2171,3
2172,1
2173,0
2174,3
2175,0
2176,1
2177,4
2178,0
2179,1
2180,0
2181,1
2182,0
2183,1
2184,0
2185,0
2186,4
2187,4
2188,0
2189,0
2190,1
2191,1
2192,2
2193,2
2194,1
2195,0
2196,1
2197,0
2198,2
2199,0
2200,0
2201,0
2202,1
2203,2
2204,4
2205,0
2206,3
2207,0
2208,3
2209,1
2210,4
2211,0
2212,0
2213,2
2214,0
2215,0
2216,1
2217,0
2218,1
2219,1
2220,3
2221,0
2222,1
2223,5
2224,0
2225,2
2226,0
2227,3
2228,1
2229,0
2230,0
2231,0
2232,1
2233,0
2234,1
2235,0
2236,0
2237,1
2238,1
2239,0
2240,0
2241,0
2242,1
2243,1
2244,3
2245,0
2246,0
2247,1
2248,1
2249,0
2250,0
2251,1
2252,4
2253,0
2254,0
2255,6
2256,1
2257,3
2258,2
2259,4
2260,0
2261,2
2262,2
2263,0
2264,0
2265,1
2266,1
2267,2
2268,1
2269,2
2270,1
2271,2
2272,0
2273,6
2274,0
2275,0
2276,1
2277,1
2278,0
2279,1
2280,0
2281,1
2282,5
2283,1
2284,0
2285,0
2286,2
2287,0
2288,2
2289,0
2290,3
2291,2
2292,1
2293,0
2294,1
2295,0
2296,1
2297,0
2298,1
2299,0
2300,0
2301,0
2302,1
2303,0
2304,0
2305,4
2306,1
2307,1
2308,2
2309,0
2310,0
2311,1
2312,4
2313,1
2314,0
2315,3
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,4
2323,0
2324,3
2325,3
2326,0
2327,1
2328,0
2329,2
2330,4
2331,3
2332,1
2333,1
2334,0
2335,0
2336,1
2337,2
2338,1
2339,0
2340,1
2341,0
2342,0
2343,0
2344,0
2345,3
2346,0
2347,1
2348,1
2349,0
2350,0
2351,1
2352,4
2353,11
2354,0
2355,4
2356,5
2357,0
2358,0
2359,1
2360,1
2361,2
2362,0
2363,0
2364,1
2365,4
2366,0
2367,0
2368,0
2369,5
2370,2
2371,0
2372,0
2373,1
2374,0
2375,0
2376,0
2377,5
2378,1
2379,1
2380,2
2381,0
2382,0
2383,0
2384,0
2385,2
2386,1
2387,1
2388,1
2389,0
2390,0
2391,5
2392,2
2393,3
2394,0
2395,0
2396,2
2397,0
2398,1
2399,9
2400,2
2401,7
2402,1
2403,0
2404,1
2405,0
2406,0
2407,1
2408,3
2409,0
2410,0
2411,0
2412,3
2413,4
2414,1
2415,2
2416,3
2417,0
2418,4
2419,0
2420,1
2421,0
2422,1
2423,1
2424,2
2425,2
2426,0
2427,0
2428,7
2429,3
2430,1
2431,1
2432,1
2433,0
2434,3
2435,2
2436,5
2437,3
2438,0
2439,1
2440,1
2441,0
2442,1
2443,0
2444,0
2445,3
2446,0
2447,0
2448,2
2449,10
2450,1
2451,0
2452,3
2453,1
2454,3
2455,0
2456,1
2457,3
2458,2
2459,4
2460,2
2461,1
2462,1
2463,0
2464,1
2465,1
2466,0
2467,0
2468,0
2469,2
2470,0
2471,3
2472,2
2473,5
2474,0
2475,0
2476,1
2477,3
2478,0
2479,0
2480,2
2481,2
2482,2
2483,1
2484,0
2485,0
2486,3
2487,0
2488,1
2489,0
2490,0
2491,2
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,2
2500,1
2501,0
2502,2
2503,0
2504,0
2505,1
2506,0
2507,1
2508,5
2509,7
2510,0
2511,0
2512,3
2513,2
2514,0
2515,0
2516,2
2517,0
2518,0
2519,2
2520,1
2521,0
2522,0
2523,2
2524,0
2525,1
2526,3
2527,0
2528,3
2529,1
2530,0
2531,1
2532,1
2533,0
2534,6
2535,2
2536,2
2537,1
2538,2
2539,2
2540,3
2541,2
2542,1
2543,0
2544,2
2545,13
2546,13
2547,2
2548,1
2549,0
2550,0
2551,1
2552,2
2553,5
2554,5
2555,0
2556,3
2557,0
2558,0
2559,3
2560,5
2561,1
2562,0
2563,5
2564,2
2565,1
2566,2
2567,0
2568,0
2569,1
2570,2
2571,5
2572,2
2573,0
2574,2
2575,5
2576,0
2577,0
2578,2
2579,3
2580,0
2581,1
2582,2
2583,0
2584,7
2585,0
2586,0
2587,2
2588,1
2589,0
2590,2
2591,3
2592,0
2593,0
2594,1
2595,1
2596,1
2597,0
2598,1
2599,0
2600,1
2601,1
2602,0
2603,7
2604,0
2605,1
2606,0
2607,0
2608,0
2609,0
2610,0
2611,1
2612,0
2613,0
2614,0
2615,0
2616,3
2617,1
2618,1
2619,2
2620,0
2621,0
2622,0
2623,1
2624,1
2625,2
2626,1
2627,0
2628,1
2629,1
2630,0
2631,1
2632,0
2633,3
2634,4
2635,0
2636,1
2637,0
2638,0
2639,8
2640,7
2641,0
2642,10
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,1
2650,2
2651,0
2652,2
2653,0
2654,2
2655,0
2656,0
2657,0
2658,1
2659,1
2660,1
2661,1
2662,0
2663,0
2664,0
2665,0
2666,1
2667,1
2668,2
2669,0
2670,0
2671,6
2672,0
2673,1
2674,0
2675,2
2676,4
2677,2
2678,0
2679,0
2680,2
2681,1
2682,0
2683,2
2684,0
2685,0
2686,0
2687,1
2688,0
2689,5
2690,4
2691,9
2692,3
2693,1
2694,0
2695,0
2696,0
2697,2
2698,3
2699,3
2700,0
2701,3
2702,0
2703,0
2704,0
2705,1
2706,2
2707,0
2708,1
2709,12
2710,0
2711,0
2712,1
2713,2
2714,3
2715,1
2716,1
2717,0
2718,0
2719,0
2720,0
2721,4
2722,0
2723,1
2724,0
2725,1
2726,2
2727,1
2728,3
2729,0
2730,0
2731,2
2732,2
2733,1
2734,0
2735,1
2736,0
2737,0
2738,0
2739,2
2740,7
2741,0
2742,0
2743,0
2744,2
2745,1
2746,0
2747,0
2748,4
2749,0
2750,2
2751,2
2752,0
2753,2
2754,0
2755,0
2756,1
2757,0
2758,1
2759,3
2760,1
2761,1
2762,0
2763,0
2764,1
2765,2
2766,1
2767,0
2768,1
2769,1
2770,2
2771,6
2772,0
2773,2
2774,1
2775,6
2776,3
2777,1
2778,2
2779,0
2780,2
2781,1
2782,1
2783,2
2784,0
2785,5
2786,0
2787,3
2788,2
2789,2
2790,1
2791,3
2792,0
2793,0
2794,0
2795,0
2796,2
2797,8
2798,0
2799,1
2800,1
2801,0
2802,12
2803,2
2804,1
2805,2
2806,1
2807,0
2808,0
2809,1
2810,0
2811,0
2812,1
2813,0
2814,6
2815,3
2816,0
2817,0
2818,0
2819,1
2820,0
2821,9
2822,0
2823,0
2824,1
2825,10
2826,2
2827,1
2828,3
2829,1
2830,3
2831,0
2832,6
2833,0
2834,0
2835,1
2836,0
2837,1
2838,0
2839,1
2840,1
2841,3
2842,5
2843,5
2844,7
2845,0
2846,1
2847,0
2848,4
2849,2
2850,0
2851,0
2852,2
2853,0
2854,2
2855,0
2856,0
2857,2
2858,1
2859,1
2860,2
2861,2
2862,1
2863,0
2864,2
2865,8
2866,1
2867,1
2868,1
2869,0
2870,1
2871,0
2872,1
2873,3
2874,1
2875,6
2876,0
2877,0
2878,1
2879,2
2880,4
2881,0
2882,0
2883,0
2884,0
2885,2
2886,0
2887,5
2888,0
2889,1
2890,1
2891,0
2892,8
2893,1
2894,0
2895,1
2896,0
2897,1
2898,1
2899,2
2900,4
2901,5
2902,1
2903,7
2904,1
2905,12
2906,0
2907,1
2908,0
2909,3
2910,1
2911,2
2912,2
2913,0
2914,4
2915,0
2916,2
2917,3
2918,2
2919,3
2920,1
2921,1
2922,4
2923,4
2924,1
2925,0
2926,1
2927,2
2928,0
2929,0
2930,2
2931,0
2932,0
2933,1
2934,3
2935,1
2936,0
2937,2
2938,0
2939,0
2940,4
2941,1
2942,1
2943,6
2944,3
2945,1
2946,3
2947,0
2948,5
2949,0
2950,1
2951,1
2952,1
2953,0
2954,0
2955,0
2956,1
2957,3
2958,0
2959,1
2960,1
2961,0
2962,4
2963,4
2964,0
2965,2
2966,0
2967,0
2968,1
2969,4
2970,2
2971,2
2972,1
2973,3
2974,2
2975,0
2976,5
2977,2
2978,1
2979,1
2980,0
2981,1
2982,0
2983,0
2984,0
2985,1
2986,2
2987,0
2988,0
2989,0
2990,0
2991,0
2992,0
2993,0
2994,6
2995,0
2996,1
2997,2
2998,0
2999,1
